"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"GOLGA8G",4,0,-0.463299058599427,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GOLGB1",36,5,1.54774562087,0,5,0,0,1,3,1,4,2,7,2,1,1,"BCT","negative","both",1,0,0,0
"GOLIM4",16,0,-0.946519651205316,0,0,0,0,1,7,1,3,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"GOLM1",11,0,-0.664865234228159,0,0,0,0,3,7,0,2,3,9,3,3,0,"BCT","negative","positive",0,0,0,0
"GOLPH3",13,1,0.123717462102385,0,1,0,0,0,4,1,2,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"GOLPH3L",5,0,-0.449558730719674,0,0,0,0,0,7,1,3,1,10,1,0,1,"BCT","negative","negative",0,0,0,0
"GOLT1B",24,4,1.47605079164135,4,0,1,0,2,11,0,1,2,12,2,2,0,"BCT","positive","positive",0,0,0,0
"GON4L",5,0,-0.550533350826932,0,0,0,0,0,3,1,1,1,4,1,0,1,"BCT","negative","negative",0,0,0,0
"GOPC",60,6,1.04285587245219,0,6,0,0,0,8,1,2,1,10,1,0,1,"BCT","negative","negative",1,0,0,0
"GORAB",8,0,-0.655251736899398,0,0,0,0,0,5,0,3,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"GORASP1",25,4,2.05945135333187,0,4,0,0,1,3,0,3,1,6,1,1,0,"BCT","negative","positive",1,0,0,0
"GORASP2",58,9,3.15368405439682,6,3,0.666666666666667,0,2,7,0,2,2,9,2,2,0,"BCT","mixed","positive",0,0,0,0
"GOSR1",12,2,1.69581007547441,0,2,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"GOSR2",10,0,-0.743457818935264,0,0,0,0,1,9,0,4,1,13,1,1,0,"BCT","negative","positive",0,0,0,0
"GOT1",37,0,-1.15845270869744,0,0,0,0,0,7,1,5,1,12,1,0,1,"BCT","negative","negative",1,0,0,0
"GOT1L1",2,0,-0.388608992629535,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GOT2",18,1,-0.0543024577203764,1,0,1,0,1,4,2,2,3,6,3,1,2,"BCT","positive","both",0,0,0,0
"GP1BA",10,1,0.701400876948446,0,1,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"GP2",2,0,-0.336902337055378,0,0,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"GP5",10,1,0.464499878961796,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"GP6",17,3,2.06774277074667,0,3,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GP9",14,0,-1.10701090589933,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPA33",2,0,-0.251379174478918,0,0,0,0,0,1,0,3,0,4,0,0,0,"BCT","negative","none",0,0,0,0
"GPAA1",8,0,-0.785584404849573,0,0,0,0,1,6,0,1,1,7,1,1,0,"BCT","negative","positive",0,0,0,0
"GPAM",4,0,-0.434248118673447,0,0,0,0,0,3,1,4,1,7,1,0,1,"BCT","negative","negative",1,0,0,0
"GPAT2",2,0,-0.354545454545455,0,0,0,0,0,3,0,3,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"GPATCH1",22,2,0.561324100464884,0,2,0,0,0,3,2,5,2,8,2,0,2,"BCT","negative","negative",0,0,0,0
"GPATCH2",8,0,-0.755419079002628,0,0,0,0,2,5,0,2,2,7,2,2,0,"BCT","negative","positive",0,0,0,0
"GPATCH4",41,3,0.44255825069139,3,0,1,0,2,7,0,4,2,11,2,2,0,"BCT","positive","positive",1,0,0,0
"GPATCH8",23,2,0.417056320314391,0,2,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",1,0,0,0
"GPBAR1",5,1,1.40065515469916,0,1,0,0,0,2,0,1,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"GPBP1",13,3,2.07988580754241,0,3,0,0,0,8,1,0,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"GPBP1L1",19,2,0.492064377560756,0,2,0,0,1,5,2,3,3,8,3,1,2,"BCT","negative","both",0,0,0,0
"GPC1",36,5,1.56929249922013,3,2,0.6,0,2,10,0,3,2,13,2,2,0,"BCT","mixed","positive",0,0,0,0
"GPC2",4,0,-0.460477822655819,0,0,0,0,0,0,0,4,0,4,0,0,0,"BCT","negative","none",0,0,0,0
"GPC3",15,2,1.31342879324421,1,1,0.5,0,1,4,0,6,1,10,1,1,0,"BCT","mixed","positive",1,1,0,0
"GPC4",23,1,-0.125073341915005,0,1,0,0,0,5,2,2,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"GPC5",5,1,1.21489018163676,0,1,0,0,1,1,0,1,1,2,1,1,0,"BCT","negative","positive",1,1,0,1
"GPC6",12,0,-0.890470880279413,0,0,0,0,0,4,1,3,1,7,1,0,1,"BCT","negative","negative",1,0,0,0
"GPD1",4,0,-0.664694051288397,0,0,0,0,0,3,1,5,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"GPD1L",5,0,-0.525,0,0,0,0,0,3,2,5,2,8,2,0,2,"BCT","negative","negative",0,0,0,0
"GPD2",7,0,-0.657796122179818,0,0,0,0,2,6,1,1,3,7,3,2,1,"BCT","negative","both",0,0,0,0
"GPHA2",7,0,-0.580443097018913,0,0,0,0,0,0,0,2,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"GPHN",17,1,0.17428115612605,0,1,0,0,0,1,1,6,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"GPI",42,8,2.5415840682146,8,0,1,0,2,8,1,3,3,11,3,2,1,"BCT","positive","both",0,0,0,0
"GPIHBP1",27,4,1.83349510022693,0,4,0,0,0,1,1,2,1,3,1,0,1,"BCT","negative","negative",0,0,0,0
"GPKOW",38,0,-1.51763954128006,0,0,0,0,0,4,1,2,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"GPLD1",3,0,-0.397472689538248,0,0,0,0,0,1,1,1,1,2,1,0,1,"BCT","negative","negative",0,0,0,0
"GPM6A",18,2,0.851592951779958,0,2,0,0,0,5,0,8,0,13,0,0,0,"BCT","negative","none",0,0,0,0
"GPM6B",2,0,-0.33166247903554,0,0,0,0,0,2,1,5,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"GPN1",19,4,2.54719299657888,4,0,1,0,2,9,1,1,3,10,3,2,1,"BCT","positive","both",0,0,0,0
"GPN2",4,0,-0.413498259046566,0,0,0,0,2,8,1,1,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"GPN3",17,0,-0.864200269187159,0,0,0,0,2,6,1,3,3,9,3,2,1,"BCT","negative","both",0,0,0,0
"GPNMB",5,0,-0.576569214369797,0,0,0,0,0,5,0,3,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"GPR101",2,0,-0.312909072914302,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR107",3,1,2.12702813913291,0,1,0,0,1,7,1,2,2,9,2,1,1,"BCT","negative","both",1,0,0,0
"GPR119",3,0,-0.33166247903554,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"GPR12",7,1,1.10784130121073,0,1,0,0,0,2,0,0,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"GPR132",2,0,-0.401450857139046,0,0,0,0,1,8,1,4,2,12,2,1,1,"BCT","negative","both",0,0,0,0
"GPR135",2,0,-0.349799300402099,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR137B",4,0,-0.475863556877079,0,0,0,0,0,4,1,2,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"GPR139",2,1,2.5739822484595,0,1,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR141",6,0,-0.533790796619103,0,0,0,0,0,1,0,2,0,3,0,0,0,"BCT","negative","none",1,0,0,0
"GPR150",3,1,1.92984085206157,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"GPR151",3,0,-0.421423498826452,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR152",8,0,-0.824477346055006,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR156",11,1,0.140168429161589,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"GPR158",2,0,-0.349799300402099,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR161",10,0,-0.791599149496225,0,0,0,0,0,7,0,2,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"GPR17",50,4,0.509409948358352,0,4,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR173",3,0,-0.434248118673447,0,0,0,0,1,4,0,3,1,7,1,1,0,"BCT","negative","positive",0,0,0,0
"GPR174",2,0,-0.381210048290219,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",1,0,0,0
"GPR179",3,0,-0.429321159589381,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR18",2,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR180",2,1,3.16385840391127,1,0,1,0,0,7,0,1,0,8,0,0,0,"BCT","positive","none",0,0,0,0
"GPR182",57,2,-0.618667906447953,1,1,0.5,0,0,0,0,0,0,0,0,0,0,"BCT","mixed","none",0,0,0,0
"GPR183",12,1,0.331493410115426,0,1,0,0,0,4,0,4,0,8,0,0,0,"BCT","negative","none",1,0,0,0
"GPR21",7,0,-0.673027324458436,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR25",2,0,-0.330577548162976,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR3",2,0,-0.312909072914302,0,0,0,0,0,2,0,1,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"GPR34",2,0,-0.318752338713168,0,0,0,0,0,6,1,4,1,10,1,0,1,"BCT","negative","negative",0,0,0,0
"GPR35",8,0,-0.657463757534481,0,0,0,0,0,8,0,3,0,11,0,0,0,"BCT","negative","none",0,0,0,0
"GPR37",12,0,-0.684254583006446,0,0,0,0,1,2,0,3,1,5,1,1,0,"BCT","negative","positive",0,0,0,0
"GPR37L1",3,0,-0.484615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR45",42,2,-0.346175549427655,0,2,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR50",8,0,-0.719273827349277,0,0,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",1,0,0,0
"GPR52",4,1,1.28415302489792,0,1,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR55",12,1,0.267910548086599,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"GPR83",2,0,-0.417978327611541,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"GPR84",3,0,-0.384618037126132,0,0,0,0,1,4,0,1,1,5,1,1,0,"BCT","negative","positive",0,0,0,0
"GPR88",4,0,-0.491151552981679,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GPR89A",9,0,-0.775654479380244,0,0,0,0,1,4,1,1,2,5,2,1,1,"BCT","negative","both",0,0,0,0
"GPR89B",6,1,1.02623192796816,0,1,0,0,1,3,3,2,4,5,4,1,2,"BCT","negative","both",0,0,0,0
"GPRASP1",9,0,-0.657029956682334,0,0,0,0,0,3,3,3,3,6,3,0,2,"BCT","negative","negative",0,0,0,0
"GPRASP2",26,6,3.32075357057391,0,6,0,0,0,6,1,1,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"GPRC5A",10,0,-0.728305472449338,0,0,0,0,4,10,0,2,4,12,4,3,0,"BCT","negative","positive",0,0,0,0
"GPRC5B",10,1,0.577374156516917,0,1,0,0,0,5,1,1,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"GPRC5C",3,0,-0.405148216977697,0,0,0,0,0,6,1,7,1,13,1,0,1,"BCT","negative","negative",0,0,0,0
"GPRC5D",7,0,-0.765154894332075,0,0,0,0,0,3,0,3,0,6,0,0,0,"BCT","negative","none",0,0,0,0
"GPRIN1",17,4,3.33295876565359,3,1,0.75,0,3,8,0,2,3,10,3,3,0,"BCT","mixed","positive",1,0,0,0
"GPRIN2",2,0,-0.349799300402099,0,0,0,0,0,3,1,5,1,8,1,0,1,"BCT","negative","negative",1,0,0,0
"GPRIN3",14,0,-0.890251917411186,0,0,0,0,0,3,1,2,1,5,1,0,1,"BCT","negative","negative",0,0,0,0
"GPS1",52,6,2.02971147910066,6,0,1,0,1,7,0,3,1,10,1,1,0,"BCT","positive","positive",1,0,0,0
"GPS2",27,3,0.894130353119075,3,0,1,0,0,3,0,5,0,8,0,0,0,"BCT","positive","none",1,0,0,0
"GPSM1",10,1,0.548252058451493,0,1,0,0,1,5,0,1,1,6,1,1,0,"BCT","negative","positive",0,0,0,0
"GPSM2",10,0,-0.818057380074877,0,0,0,0,3,6,0,5,3,11,3,3,0,"BCT","negative","positive",0,0,0,0
"GPSM3",15,0,-0.838139532599552,0,0,0,0,0,6,0,6,0,12,0,0,0,"BCT","negative","none",0,0,0,0
"GPT2",2,0,-0.381210048290219,0,0,0,0,0,3,0,5,0,8,0,0,0,"BCT","negative","none",0,0,0,0
"GPX1",9,1,0.536278591938308,1,0,1,0,0,5,0,4,0,9,0,0,0,"BCT","positive","none",1,0,0,0
"GPX2",3,0,-0.52982240920666,0,0,0,0,1,5,1,5,2,10,2,1,1,"BCT","negative","both",0,0,0,0
"GPX3",2,0,-0.367423461417476,0,0,0,0,1,11,1,3,2,14,2,1,1,"BCT","negative","both",0,0,0,0
"GPX4",11,0,-0.697820827874628,0,0,0,0,1,4,0,5,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"GPX7",10,1,0.58415241380413,1,0,1,0,1,5,0,3,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"GPX8",12,1,0.392632886984274,1,0,1,0,2,15,0,0,2,15,2,2,0,"BCT","positive","positive",0,0,0,0
"GRAMD1A",20,3,1.63925069990617,2,1,0.666666666666667,0,3,8,0,1,3,9,3,3,0,"BCT","mixed","positive",0,0,0,0
"GRAMD1B",6,0,-0.560156443718949,0,0,0,0,1,8,0,2,1,10,1,1,0,"BCT","negative","positive",1,0,0,0
"GRAMD1C",2,1,2.05439195768224,0,1,0,0,0,2,2,5,2,7,2,0,2,"BCT","negative","negative",0,0,0,0
"GRAMD4",8,0,-0.768164728481173,0,0,0,0,1,3,2,3,3,6,3,1,2,"BCT","negative","both",0,0,0,0
"GRAP",23,0,-1.14758965894454,0,0,0,0,0,9,1,3,1,12,1,0,1,"BCT","negative","negative",0,0,0,0
"GRAP2",58,2,-0.682764876113387,0,2,0,0,0,1,4,3,4,4,4,0,2,"BCT","negative","negative",0,0,0,0
"GRB10",41,4,1.06789291358032,0,4,0,0,1,8,1,3,2,11,2,1,1,"BCT","negative","both",0,0,0,0
"GRB14",15,2,1.30064894550404,0,2,0,0,0,1,1,1,1,2,1,0,1,"BCT","negative","negative",0,0,0,0
"GRB2",228,17,0.465791305980243,1,16,0.0588235294117647,0,1,5,0,2,1,7,1,1,0,"BCT","negative","positive",1,0,0,0
"GRB7",57,5,1.17356530304229,4,1,0.8,0,1,4,1,4,2,8,2,1,1,"BCT","positive","both",0,0,0,0
"GREB1",3,0,-0.359726264087885,0,0,0,0,0,5,1,2,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"GREB1L",4,1,1.72569885254652,0,1,0,0,1,1,0,1,1,2,1,1,0,"BCT","negative","positive",0,0,0,0
"GREM1",5,1,0.921179368294487,1,0,1,0,0,5,0,1,0,6,0,0,0,"BCT","positive","none",0,0,0,0
"GREM2",10,2,1.81930725051518,0,2,0,0,0,2,0,1,0,3,0,0,0,"BCT","negative","none",0,0,0,0
"GRHL1",2,0,-0.293405788153095,0,0,0,0,0,4,0,6,0,10,0,0,0,"BCT","negative","none",0,0,0,0
"GRHL2",4,1,1.52435289509278,1,0,1,0,2,4,0,2,2,6,2,2,0,"BCT","positive","positive",1,0,0,0
"GRHL3",2,0,-0.272976425781161,0,0,0,0,0,1,1,5,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"GRHPR",12,0,-0.77156463263307,0,0,0,0,0,3,1,5,1,8,1,0,1,"BCT","negative","negative",1,0,0,0
"GRIA1",34,1,-0.553688907448645,1,0,1,0,0,0,0,0,0,0,0,0,0,"BCT","positive","none",0,0,0,0
"GRIA2",23,3,1.01239684760595,0,3,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",1,0,0,0
"GRIA3",15,2,1.09562323648553,0,2,0,0,0,1,1,1,1,2,1,0,1,"BCT","negative","negative",1,0,0,0
"GRIA4",25,1,-0.324094295694662,1,0,1,0,0,0,0,3,0,3,0,0,0,"BCT","positive","none",0,0,0,0
"GRID1",3,0,-0.367423461417477,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,0,0,0
"GRID2",13,0,-0.793725393319377,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"GRIK1",8,1,0.868003435925914,0,1,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"GRIK2",27,1,-0.268999631564315,1,0,1,0,0,2,0,0,0,2,0,0,0,"BCT","positive","none",1,0,0,0
"GRIK3",21,1,-0.11151355526088,0,1,0,0,0,0,1,0,1,0,1,0,1,"BCT","negative","negative",1,0,0,0
"GRIK4",22,4,2.04918894827689,0,4,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRIK5",7,1,0.710962923045653,0,1,0,0,0,4,1,0,1,4,1,0,1,"BCT","negative","negative",1,0,0,0
"GRIN1",31,4,0.983875822477641,1,3,0.25,0,0,0,0,0,0,0,0,0,0,"BCT","mixed","none",1,0,0,0
"GRIN2A",33,4,1.1682948369558,0,4,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,1,0,1
"GRIN2B",33,0,-1.12546357211945,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRIN2C",26,1,-0.310625367944462,0,1,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"GRIN2D",19,2,0.554996250911975,2,0,1,0,3,3,0,1,3,4,3,3,0,"BCT","positive","positive",1,0,0,0
"GRIN3A",11,0,-0.751105934997652,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRIN3B",14,0,-0.85104977192037,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRIP1",18,2,0.653215340092935,0,2,0,0,0,5,0,4,0,9,0,0,0,"BCT","negative","none",0,0,0,0
"GRIP2",6,0,-0.572871554697752,0,0,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"GRIPAP1",21,0,-1.05132827377585,0,0,0,0,0,3,1,3,1,6,1,0,1,"BCT","negative","negative",0,0,0,0
"GRK1",10,0,-0.959852543219287,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRK4",18,3,1.52318006794333,2,1,0.666666666666667,0,1,5,1,1,2,6,2,1,1,"BCT","mixed","both",0,0,0,0
"GRK5",56,3,-0.150956032622636,3,0,1,0,1,6,1,1,2,7,2,1,1,"BCT","positive","both",0,0,0,0
"GRK6",30,5,1.97681217155562,5,0,1,0,1,7,1,3,2,10,2,1,1,"BCT","positive","both",0,0,0,0
"GRK7",12,0,-0.963641349861447,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRM1",36,2,-0.012390002922915,2,0,1,0,0,1,0,0,0,1,0,0,0,"BCT","positive","none",1,0,0,0
"GRM2",10,0,-0.81394336020801,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRM3",5,0,-0.546408935694617,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",1,1,1,0
"GRM4",8,0,-0.645824250842256,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRM5",21,1,-0.320492171180638,0,1,0,0,0,0,0,1,0,1,0,0,0,"BCT","negative","none",1,0,0,0
"GRM6",4,0,-0.51034410027517,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRM7",11,2,1.77900198041196,0,2,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRM8",4,0,-0.469980302359207,0,0,0,0,0,0,1,1,1,1,1,0,1,"BCT","negative","negative",1,0,0,0
"GRN",72,13,3.14701852939549,12,1,0.923076923076923,0,1,9,1,1,2,10,2,1,1,"BCT","positive","both",0,0,0,0
"GRP",5,1,1.37981923407731,1,0,1,0,2,6,0,1,2,7,2,2,0,"BCT","positive","positive",0,0,0,0
"GRPEL1",35,3,0.649354184834999,2,1,0.666666666666667,0,2,6,1,4,3,10,3,2,1,"BCT","mixed","both",0,0,0,0
"GRPEL2",5,0,-0.481894409826699,0,0,0,0,2,6,0,4,2,10,2,2,0,"BCT","negative","positive",0,0,0,0
"GRPR",10,0,-0.906754316135582,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRSF1",57,4,0.245986458693931,3,1,0.75,0,2,5,2,2,4,7,4,2,2,"BCT","mixed","both",1,0,0,0
"GRTP1",2,0,-0.251379174478918,0,0,0,0,1,5,2,2,3,7,3,1,2,"BCT","negative","both",0,0,0,0
"GRWD1",95,22,5.27092008858793,21,1,0.954545454545455,1,1,7,1,1,2,8,2,1,1,"BCT","positive","both",0,0,0,0
"GRXCR1",11,1,0.824477346055007,0,1,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GRXCR2",6,1,1.36163477026919,0,1,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GSC",2,0,-0.318752338713168,0,0,0,0,0,1,0,0,0,1,0,0,0,"BCT","negative","none",0,0,0,0
"GSC2",5,0,-0.528422907556787,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GSDMA",14,1,0.229265190171358,1,0,1,0,0,0,0,1,0,1,0,0,0,"BCT","positive","none",1,0,0,0
"GSDMB",2,0,-0.312909072914302,0,0,0,0,1,4,1,1,2,5,2,1,1,"BCT","negative","both",0,0,0,0
"GSDMC",2,0,-0.238754110465966,0,0,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",1,0,0,0
"GSDMD",12,1,0.455543106937603,1,0,1,0,1,3,0,5,1,8,1,1,0,"BCT","positive","positive",0,0,0,0
"GSK3A",115,11,1.33495231940057,11,0,1,0,3,6,1,2,4,8,4,3,1,"BCT","positive","both",1,0,0,0
"GSK3B",274,14,-0.278279662943623,3,11,0.214285714285714,0,0,8,1,0,1,8,1,0,1,"BCT","mixed","negative",0,0,0,0
"GSN",47,1,-0.905797000939312,0,1,0,0,0,6,1,2,1,8,1,0,1,"BCT","negative","negative",0,0,0,0
"GSPT1",61,3,-0.238893351412746,0,3,0,0,2,8,1,2,3,10,3,2,1,"BCT","negative","both",0,0,0,0
"GSPT2",30,2,0.245103576151117,1,1,0.5,0,1,2,1,5,2,7,2,1,1,"BCT","mixed","both",0,0,0,0
"GSR",14,0,-0.949760735419956,0,0,0,0,1,7,3,3,4,10,4,1,2,"BCT","negative","both",0,0,0,0
"GSS",6,0,-0.566796505057764,0,0,0,0,1,4,1,5,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"GSTA2",2,1,2.37272727272727,0,1,0,0,0,1,1,1,1,2,1,0,1,"BCT","negative","negative",0,0,0,0
"GSTA4",2,0,-0.421423498826452,0,0,0,0,0,3,2,3,2,6,2,0,2,"BCT","negative","negative",1,0,0,0
"GSTCD",7,0,-0.716197106799827,0,0,0,0,1,6,2,1,3,7,3,1,2,"BCT","negative","both",0,0,0,0
"GSTK1",13,2,1.17205524156246,2,0,1,0,0,5,2,5,2,10,2,0,2,"BCT","positive","negative",0,0,0,0
"GSTM1",3,0,-0.401450857139046,0,0,0,0,0,2,0,3,0,5,0,0,0,"BCT","negative","none",0,0,0,0
"GSTM2",4,0,-0.354545454545455,0,0,0,0,0,3,1,4,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"GSTM3",28,1,-0.370003860983716,0,1,0,0,1,5,1,1,2,6,2,1,1,"BCT","negative","both",0,0,0,0
"GSTM4",3,0,-0.401450857139045,0,0,0,0,0,1,1,8,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"GSTO1",9,0,-0.77156463263307,0,0,0,0,1,8,0,5,1,13,1,1,0,"BCT","negative","positive",0,0,0,0
"GSTO2",6,0,-0.544699226827451,0,0,0,0,0,4,1,3,1,7,1,0,1,"BCT","negative","negative",0,0,0,0
"GSTP1",17,3,1.81685170572977,3,0,1,0,2,3,0,6,2,9,2,2,0,"BCT","positive","positive",0,0,0,0
"GSTT1",2,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GSTZ1",5,0,-0.52982240920666,0,0,0,0,1,3,1,6,2,9,2,1,1,"BCT","negative","both",0,0,0,0
"GSX1",2,0,-0.364671186998459,0,0,0,0,0,0,0,0,0,0,0,0,0,"BCT","negative","none",0,0,0,0
"GTF2A1",39,3,0.324608412977431,0,3,0,0,0,7,1,2,1,9,1,0,1,"BCT","negative","negative",0,0,0,0
"GTF2A2",19,0,-1.05404507543092,0,0,0,0,2,6,1,0,3,6,3,2,1,"BCT","negative","both",0,0,0,0
"GTF2B",40,3,0.295676499238154,3,0,1,0,0,5,2,4,2,9,2,0,2,"BCT","positive","negative",1,0,0,0
"GTF2E1",38,5,1.43507035858784,5,0,1,0,0,5,1,2,1,7,1,0,1,"BCT","positive","negative",0,0,0,0
"GTF2E2",41,10,4.72991774520129,10,0,1,1,1,8,0,5,1,13,1,1,0,"BCT","positive","positive",0,0,0,0
"GTF2F1",57,6,1.24876037272602,5,1,0.833333333333333,0,0,2,1,6,1,8,1,0,1,"BCT","positive","negative",0,0,0,0
"GTF2F2",48,6,1.7467277670964,6,0,1,0,3,8,1,0,4,8,4,3,1,"BCT","positive","both",0,0,0,0
"GTF2H1",33,0,-1.25672123489993,0,0,0,0,1,6,0,3,1,9,1,1,0,"BCT","negative","positive",0,0,0,0
"GTF2H2",22,2,0.847092474600787,0,2,0,0,0,1,0,1,0,2,0,0,0,"BCT","negative","none",0,0,0,0
"GTF2H2C",17,2,0.915960179728059,0,2,0,0,0,4,0,6,0,10,0,0,0,"BCT","negative","none",0,0,0,0
"GTF2H3",27,1,-0.544859495558625,1,0,1,0,1,6,1,3,2,9,2,1,1,"BCT","positive","both",0,0,0,0
"GTF2H4",24,2,0.269556210202465,2,0,1,0,0,4,0,6,0,10,0,0,0,"BCT","positive","none",0,0,0,0
"GTF2H5",21,1,-0.223418813859878,0,1,0,0,2,8,0,3,2,11,2,2,0,"BCT","negative","positive",0,0,0,0
