"gene","nint","nsig","z","npos","nneg","posfrac","enriched","posstrict","pos","negstrict","neg","allstrict","all","SA","SApos","SAneg","type","DAsign","SAsign","driver","canonical","oncogene","tsgene"
"FLCN",16,1,0.145243589931153,1,0,1,0,0,4,0,4,0,8,0,0,0,"WCT","positive","none",1,1,0,1
"FLG",31,3,0.921777669688946,1,2,0.333333333333333,0,0,1,0,0,0,1,0,0,0,"WCT","mixed","none",1,0,0,0
"FLG2",31,7,4.21734075866987,1,6,0.142857142857143,1,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"FLI1",23,4,3.00185527195763,3,1,0.75,0,0,5,1,3,1,8,1,0,1,"WCT","mixed","negative",1,1,1,0
"FLII",73,4,0.191179708515418,1,3,0.25,0,1,5,0,2,1,7,1,1,0,"WCT","mixed","positive",1,0,0,0
"FLNA",147,10,1.06666869325359,3,7,0.3,0,0,6,1,1,1,7,1,0,1,"WCT","mixed","negative",1,1,0,0
"FLNB",59,4,0.716326530612245,0,4,0,0,1,4,1,1,2,5,2,1,1,"WCT","negative","both",0,0,0,0
"FLNC",66,6,1.79540127175656,2,4,0.333333333333333,0,4,13,0,2,4,15,4,3,0,"WCT","mixed","positive",0,0,0,0
"FLOT1",112,11,2.31139293316785,5,6,0.454545454545455,0,0,6,1,1,1,7,1,0,1,"WCT","mixed","negative",0,0,0,0
"FLOT2",77,8,2.08843752023501,4,4,0.5,0,0,5,1,2,1,7,1,0,1,"WCT","mixed","negative",0,0,0,0
"FLRT1",18,0,-1.0627495564423,0,0,0,0,0,2,0,0,0,2,0,0,0,"WCT","negative","none",0,0,0,0
"FLRT2",13,2,1.52925910350075,0,2,0,0,0,5,0,1,0,6,0,0,0,"WCT","negative","none",1,0,0,0
"FLRT3",8,2,2.72933184798928,1,1,0.5,0,2,6,2,5,4,11,4,2,2,"WCT","mixed","both",0,0,0,0
"FLT1",49,1,-0.820982412502997,1,0,1,0,0,11,1,0,1,11,1,0,1,"WCT","positive","negative",1,0,0,0
"FLT3",73,2,-1.01627240407064,1,1,0.5,0,0,0,0,1,0,1,0,0,0,"WCT","mixed","none",1,1,1,0
"FLT3LG",23,1,-0.147163013490314,1,0,1,0,0,4,0,6,0,10,0,0,0,"WCT","positive","none",0,0,0,0
"FLT4",68,3,-0.272124676611975,3,0,1,0,0,4,1,4,1,8,1,0,1,"WCT","positive","negative",1,1,1,0
"FLVCR1",16,4,3.70501385612389,0,4,0,0,1,4,1,2,2,6,2,1,1,"WCT","negative","both",0,0,0,0
"FLYWCH1",9,0,-0.689444471704393,0,0,0,0,0,2,1,6,1,8,1,0,1,"WCT","negative","negative",1,0,0,0
"FLYWCH2",10,1,0.615210055446328,1,0,1,0,1,3,1,1,2,4,2,1,1,"WCT","positive","both",0,0,0,0
"FMN1",2,0,-0.203100960115899,0,0,0,0,2,7,0,1,2,8,2,2,0,"WCT","negative","positive",0,0,0,0
"FMN2",16,1,0.36467118699846,0,1,0,0,0,1,0,1,0,2,0,0,0,"WCT","negative","none",1,0,0,0
"FMNL1",22,3,1.64781125082362,2,1,0.666666666666667,0,1,7,0,6,1,13,1,1,0,"WCT","mixed","positive",0,0,0,0
"FMNL2",22,1,-0.0406540845547527,1,0,1,0,0,5,0,2,0,7,0,0,0,"WCT","positive","none",0,0,0,0
"FMNL3",8,0,-0.536115057463144,0,0,0,0,0,3,1,2,1,5,1,0,1,"WCT","negative","negative",1,0,0,0
"FMO1",2,0,-0.434248118673447,0,0,0,0,1,3,1,2,2,5,2,1,1,"WCT","negative","both",0,0,0,0
"FMOD",14,1,0.55191972660468,1,0,1,0,2,11,0,2,2,13,2,2,0,"WCT","positive","positive",0,0,0,0
"FMR1",80,5,0.367134656400898,1,4,0.2,0,0,4,1,4,1,8,1,0,1,"WCT","negative","negative",1,0,0,0
"FMR1NB",3,0,-0.293405788153095,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"FN1",192,12,0.96741803368041,3,9,0.25,0,4,13,0,0,4,13,4,3,0,"WCT","mixed","positive",0,0,0,0
"FN3KRP",7,1,1.07987360407929,0,1,0,0,1,8,1,0,2,8,2,1,1,"WCT","negative","both",1,0,0,0
"FNBP1",28,3,1.00803090029385,0,3,0,0,0,7,1,3,1,10,1,0,1,"WCT","negative","negative",0,0,0,0
"FNBP1L",18,2,1.29451317254656,0,2,0,0,0,4,2,3,2,7,2,0,2,"WCT","negative","negative",1,0,0,0
"FNBP4",16,0,-0.973587356340217,0,0,0,0,2,5,0,4,2,9,2,2,0,"WCT","negative","positive",0,0,0,0
"FNDC1",6,0,-0.719019991633792,0,0,0,0,0,5,0,1,0,6,0,0,0,"WCT","negative","none",0,0,0,0
"FNDC3A",67,5,0.684715606045424,3,2,0.6,0,1,2,1,3,2,5,2,1,1,"WCT","mixed","both",0,0,0,0
"FNDC3B",10,0,-0.866462601116953,0,0,0,0,3,9,0,1,3,10,3,3,0,"WCT","negative","positive",0,0,0,0
"FNDC5",23,1,-0.06041641650958,1,0,1,0,0,2,0,2,0,4,0,0,0,"WCT","positive","none",0,0,0,0
"FNDC8",2,0,-0.174981589605967,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
"FNIP1",9,1,0.728662967818724,1,0,1,0,0,8,1,2,1,10,1,0,1,"WCT","positive","negative",0,0,0,0
"FNIP2",2,0,-0.401450857139046,0,0,0,0,0,4,1,2,1,6,1,0,1,"WCT","negative","negative",0,0,0,0
"FNTA",26,6,3.67791915427765,4,2,0.666666666666667,0,1,7,1,4,2,11,2,1,1,"WCT","mixed","both",0,0,0,0
"FNTB",20,3,1.98997487421324,1,2,0.333333333333333,0,1,5,1,3,2,8,2,1,1,"WCT","mixed","both",0,0,0,0
"FOLH1",5,0,-0.449362154179749,0,0,0,0,0,2,2,4,2,6,2,0,2,"WCT","negative","negative",1,0,0,0
"FOLH1B",2,0,-0.450301104081868,0,0,0,0,0,0,0,0,0,0,0,0,0,"WCT","negative","none",0,0,0,0
